AccessoriesUSD,AlfaUSD,AppLBP,AppUSD,CapitalUSD,CashLBP,CashUSD,ClientDebtsUSD,ComissionLBP,ComissionTotalLBP_Accumulated,ComissionTotalUSD_Accumulated,ComissionUSD,CountDate,CountTime,ExpensesUSD,Notes,OwnerWithdrawal,PNL_ID,PNL_ResultUSD,ReceivablesUSD,SystemLBP,SystemUSD,TouchUSD,USDT,isManual
"$14,503.12",$195.76,"$5,680,537.00","$2,773.09","$10,000.00","$171,290,000.00","$8,788.00","$3,514.50",$0.00,"$21,185,698.00","$2,640.79",$0.00,2025-10-15 00:00:00,1899-12-30 18:08:33,$123.00,Checking,,497,"$1,146.40","$3,501.00","$106,682,952.50",$256.24,$5.93,"$1,044.15",True
"$14,931.22",$187.34,"$16,915,537.00","$3,080.59","$10,000.00","$141,300,000.00","$9,283.00","$2,093.10","$683,020.00","$21,185,698.00","$2,640.79",$71.51,2025-10-15 00:00:00,1899-12-30 20:16:19,$123.00,Closing,,498,"$1,181.09","$3,501.00","$108,632,952.00",$601.24,$5.93,"$1,012.15",True
"$14,931.22",$172.84,"$16,150,537.00","$3,033.59","$10,000.00","$141,260,000.00","$9,212.00","$2,093.10",$0.00,"$21,868,718.00","$2,712.30",$0.00,2025-10-16 00:00:00,1899-12-30 08:17:37,$123.00,Opening,,499,"$1,187.01","$3,501.00","$108,632,952.50",$601.24,$5.93,"$1,012.15",True
"$14,926.22",$162.28,"$4,094,187.00","$1,974.31","$10,000.00","$112,995,000.00","$3,251.00","$2,115.33",$0.00,"$21,868,718.00","$2,712.30",$0.00,2025-10-16 00:00:00,1899-12-30 12:53:09,$143.00,Checking,,500,"$1,278.05","$3,483.50","$235,594,952.50","$6,732.62",$5.93,"$1,012.15",True
"$14,904.87",$135.50,"$4,497,687.00","$1,003.65","$10,000.00","$49,990,000.00","$9,814.00","$2,680.89","$312,450.00","$21,868,718.00","$2,712.30",$28.44,2025-10-16 00:00:00,1899-12-30 19:56:41,$143.00,Closing,,501,"$1,389.09","$3,483.50","$205,744,952.50","$2,173.20",$5.93,$512.15,True
"$14,904.87",$135.50,"$4,497,687.00",$503.65,"$13,000.00","$49,990,000.00","$6,314.00","$2,680.89",$0.00,"$22,181,168.00","$2,740.74",$0.00,2025-10-17 00:00:00,1899-12-30 08:28:11,$143.00,Opening,,502,"$1,389.09",$483.50,"$205,744,952.50","$6,173.20",$5.93,$512.15,True
"$14,883.27",$122.94,"$8,440,187.00",$326.35,"$13,000.00","$43,370,000.00","$7,048.00","$2,341.18",$0.00,"$22,181,168.00","$2,740.74",$0.00,2025-10-17 00:00:00,1899-12-30 12:41:41,$143.00,Checking,,503,"$1,428.39",$483.50,"$194,594,952.50","$5,745.18",$5.93,$512.15,True
"$15,347.56",$122.94,"$910,187.00",$943.35,"$13,000.00","$57,020,000.00","$10,007.00","$2,650.07",$0.00,"$22,181,168.00","$2,740.74",$0.00,2025-10-17 00:00:00,1899-12-30 16:46:58,$331.00,Checking,,504,"$1,489.62",$483.50,"$179,506,952.50",$937.01,$5.93,$391.15,True
"$15,202.61",$122.94,"$9,028,087.00","$3,902.85","$13,000.00","$70,270,000.00","$7,387.00","$2,843.07","$228,000.00","$22,181,168.00","$2,740.74",$55.74,2025-10-17 00:00:00,1899-12-30 20:34:26,$331.00,Closing,,505,"$1,557.95",$11.00,"$24,316,952.50","$2,152.78",$5.91,$343.15,True
"$15,202.61",$122.94,"$3,869,587.00","$3,472.85","$13,000.00","$70,270,000.00","$7,887.00","$2,843.07",$0.00,"$22,409,168.00","$2,796.48",$0.00,2025-10-18 00:00:00,1899-12-30 09:49:51,$331.00,Opening,,506,"$1,569.99",$11.00,"$24,316,952.50","$2,152.78",$5.91,$343.15,True
"$15,066.44",$93.94,"$4,318,537.00",$258.89,"$13,000.00","$288,605,000.00","$8,301.00","$2,467.86",$0.00,"$22,409,168.00","$2,796.48",$0.00,2025-10-18 00:00:00,1899-12-30 14:41:07,$331.00,Checking,,507,"$1,629.99",$11.00,"$30,716,952.50","$3,023.78",$2.57,$296.15,True
"$15,476.44",$93.94,"$1,468,687.00","$4,515.56","$13,000.00","$284,250,000.00","$5,446.00","$2,517.86","$533,650.00","$22,409,168.00","$2,796.48",$32.42,2025-10-18 00:00:00,1899-12-30 19:39:50,$341.00,Closing,,508,"$1,670.29",$332.75,"$9,986,952.50","$1,994.28",$2.57,$296.15,True
"$15,476.44",$83.38,"$6,018,687.00","$3,389.56","$13,000.00","$285,080,000.00","$5,466.00","$2,517.86",$0.00,"$22,942,818.00","$2,828.90",$0.00,2025-10-20 00:00:00,1899-12-30 08:24:01,$341.00,Opening,,509,"$1,677.96",$332.75,"$104,726,952.50","$1,994.28",$2.57,$296.15,True
"$15,403.82",$23.74,"$8,570,837.00",$126.51,"$13,000.00","$118,055,000.00","$7,903.00","$2,839.62",$0.00,"$22,942,818.00","$2,828.90",$0.00,2025-10-20 00:00:00,1899-12-30 14:06:21,$341.00,Checking,,510,"$1,795.65",$332.75,"$104,252,952.50","$6,076.28",$2.57,$296.15,True
"$15,353.42",$96.60,"$859,387.00",$844.01,"$13,000.00","$51,945,000.00","$8,668.00","$3,661.75",$0.00,"$22,942,818.00","$2,828.90",$0.00,2025-10-20 00:00:00,1899-12-30 17:48:01,$341.00,Checking,,511,"$1,875.16",$332.75,"$67,522,952.50","$5,391.28",$2.41,$296.15,True
"$15,343.17",$96.60,"$7,301,387.00",$72.11,"$13,000.00","$56,555,000.00","$9,877.00","$2,926.42","$665,000.00","$22,942,818.00","$2,828.90",$78.78,2025-10-20 00:00:00,1899-12-30 20:30:41,$559.00,Closing,,512,"$1,859.73",$332.75,"$66,954,952.50","$5,561.28",$2.41,$296.15,True
"$15,343.17",$96.60,"$7,301,387.00",$123.50,"$13,000.00","$54,775,000.00","$6,632.00","$2,926.42",$0.00,"$23,607,818.00","$2,907.68",$0.00,2025-10-21 00:00:00,1899-12-30 08:30:01,$559.00,Opening,,513,"$1,859.84",$332.75,"$201,954,952.50","$7,261.72",$2.41,$302.58,True
"$15,368.67",$96.60,"$4,401,087.00",$655.64,"$13,000.00","$13,730,000.00","$10,918.00","$2,316.10",$0.00,"$23,607,818.00","$2,907.68",$0.00,2025-10-21 00:00:00,1899-12-30 16:04:42,$571.50,Checking,,514,"$1,916.88",$332.75,"$187,752,952.00","$3,538.28",$2.41,$173.58,True
"$15,355.82",$91.54,"$7,726,087.00","$1,242.94","$13,000.00","$14,350,000.00","$11,383.00","$2,053.12","$79,900.00","$23,607,818.00","$2,907.68",$43.95,2025-10-21 00:00:00,1899-12-30 20:22:56,$571.50,Closing,,515,"$2,004.57",$332.75,"$177,294,952.50","$2,965.28",$2.41,$73.69,True
"$15,355.82",$91.54,"$7,726,087.00","$1,242.94","$13,000.00","$14,350,000.00","$11,473.00","$2,053.12",$0.00,"$23,687,718.00","$2,951.63",$0.00,2025-10-22 00:00:00,1899-12-30 08:22:11,$571.50,Opening,,516,"$2,004.56",$332.75,"$177,294,252.00","$2,875.28",$2.41,$73.69,True
"$15,323.87",$88.04,"$7,795,737.00",$668.23,"$13,000.00","$116,988,000.00","$9,692.00","$2,733.12",$0.00,"$23,687,718.00","$2,951.63",$0.00,2025-10-22 00:00:00,1899-12-30 13:51:44,$571.50,Checking,,517,"$2,308.10",$332.75,"$166,694,952.50","$3,039.68",$2.41,$626.15,True
"$15,322.87",$88.04,"$2,724,387.00","$2,440.28","$13,000.00","$127,227,000.00","$5,483.00","$2,733.12",$0.00,"$23,687,718.00","$2,951.63",$0.00,2025-10-22 00:00:00,1899-12-30 16:42:23,$571.50,Checking,,518,"$2,354.84",$332.75,"$156,694,952.50","$5,618.67",$2.41,$626.15,True
"$15,309.12",$85.90,"$6,740,887.00",$49.25,"$13,000.00","$129,058,000.00","$10,824.00","$2,628.12","$33,400.00","$23,687,718.00","$2,951.63",$32.03,2025-10-22 00:00:00,1899-12-30 22:10:36,$571.50,Closing,,519,"$2,451.59",$332.75,"$146,086,952.50","$2,786.22",$2.41,$626.15,True
"$15,309.12",$85.90,"$6,740,887.00",$49.25,"$13,000.00","$129,127,000.00","$7,080.00","$2,628.12",$0.00,"$23,721,118.00","$2,983.66",$0.00,2025-10-23 00:00:00,1899-12-30 08:33:03,$571.50,Opening,,520,"$2,448.37",$332.75,"$146,086,952.50","$6,526.22",$2.41,$626.15,True
"$15,297.02",$83.76,"$3,325,887.00",$551.25,"$13,000.00","$150,997,000.00","$7,483.50","$2,132.57",$0.00,"$23,721,118.00","$2,983.66",$0.00,2025-10-23 00:00:00,1899-12-30 13:44:55,$571.50,Checking,,521,"$2,531.22",$332.75,"$168,148,952.50","$5,717.22",$2.41,$626.15,True
"$15,342.77",$83.76,"$2,617,187.00","$1,103.75","$13,000.00","$155,702,000.00","$9,983.00","$2,081.07",$0.00,"$23,721,118.00","$2,983.66",$0.00,2025-10-23 00:00:00,1899-12-30 17:02:42,$571.50,Checking,,522,"$3,546.26",$332.75,"$147,848,952.50","$3,849.22",$23.41,$626.15,True
"$15,309.37",$83.76,"$2,554,687.00","$3,549.25","$13,000.00","$157,242,000.00","$7,588.00","$2,197.07","$141,650.00","$23,721,118.00","$2,983.66",$55.26,2025-10-23 00:00:00,1899-12-30 20:14:19,$571.50,Closing,,523,"$2,825.53",$332.75,"$122,848,925.00","$3,608.29",$23.41,$626.15,True
"$15,308.37",$83.76,"$44,687.00","$3,329.25","$13,000.00","$158,343,000.00","$7,865.00","$2,042.06",$0.00,"$23,862,768.00","$3,038.92",$0.00,2025-10-24 00:00:00,1899-12-30 08:26:36,$571.50,Opening,,524,"$2,826.62",$332.75,"$123,648,952.50","$3,778.22",$23.41,$626.15,True
"$15,244.95",$83.76,"$6,856,437.00",$741.65,"$13,000.00","$162,308,000.00","$7,619.00","$1,839.46",$0.00,"$23,862,768.00","$3,038.92",$0.00,2025-10-24 00:00:00,1899-12-30 14:22:03,$571.50,Checking,,525,"$2,903.09",$332.75,"$299,082,952.50","$4,818.22",$23.41,$626.40,True
"$15,240.45",$83.76,"$4,930,437.00",$850.01,"$13,000.00","$158,017,000.00","$5,536.00","$1,739.46",$0.00,"$23,862,768.00","$3,038.92",$0.00,2025-10-24 00:00:00,1899-12-30 17:36:45,$571.50,Checking,,526,"$2,958.17",$332.75,"$284,274,952.50","$6,279.22",$23.41,"$1,621.15",True
"$15,190.30",$80.26,"$9,596,437.00",$64.40,"$13,000.00","$158,196,000.00","$8,767.80","$1,568.36","$205,800.00","$23,862,768.00","$3,038.92",$29.53,2025-10-24 00:00:00,1899-12-30 20:07:04,$571.50,Closing,,527,"$2,996.28",$332.75,"$273,674,952.50","$4,173.22",$23.41,"$1,621.50",True
"$15,190.30",$80.26,"$8,456,437.00",$64.40,"$13,000.00","$159,346,000.00","$8,767.80","$1,568.36",$0.00,"$24,068,568.00","$3,068.45",$0.00,2025-10-25 00:00:00,1899-12-30 09:12:43,$571.50,Opening,,528,"$2,996.04",$332.75,"$273,674,952.50","$4,173.22",$23.41,"$1,621.15",True
"$15,115.50",$80.26,"$741,937.00",$142.40,"$13,000.00","$168,495,000.00","$7,341.00","$1,418.36",$0.00,"$24,068,568.00","$3,068.45",$0.00,2025-10-25 00:00:00,1899-12-30 11:30:47,$571.50,Checking,,529,"$3,019.36",$332.75,"$273,674,952.50","$5,580.22",$23.41,"$1,621.15",True
"$15,274.65",$80.26,"$7,433,587.00",$172.76,"$13,000.00","$166,771,000.00","$8,812.00","$1,418.36",$0.00,"$24,068,568.00","$3,068.45",$0.00,2025-10-25 00:00:00,1899-12-30 14:36:30,$571.50,Checking,,530,"$3,057.08",$332.75,"$256,612,952.50","$4,110.22",$23.41,"$1,621.15",True
"$15,271.15",$56.76,"$6,668,587.00",$122.76,"$13,000.00","$167,967,000.00","$10,310.00","$1,418.36",$0.00,"$24,068,568.00","$3,068.45",$0.00,2025-10-25 00:00:00,1899-12-30 15:08:35,$571.50,Checking,,531,"$2,865.91",$332.75,"$255,996,952.50","$2,510.22",$23.41,"$1,621.15",True
"$15,165.45",$41.06,"$2,123,887.00",$645.86,"$13,000.00","$146,828,000.00","$10,701.00","$1,437.36","$227,650.00","$24,068,568.00","$3,068.45",$29.67,2025-10-25 00:00:00,1899-12-30 20:08:45,$571.50,Closing,,532,"$2,901.19",$332.75,"$266,996,952.50","$2,973.64",$23.41,$641.15,True
"$15,165.45",$41.06,"$613,887.00",$971.56,"$13,000.00","$144,103,000.00","$7,401.00","$1,437.36",$0.00,"$24,296,218.00","$3,098.12",$0.00,2025-10-27 00:00:00,1899-12-30 08:27:22,$571.50,Opening,,533,"$2,878.97",$332.75,"$266,966,952.50","$5,973.64",$23.41,$641.15,True
"$15,149.94",$14.06,"$6,310,687.00",$101.96,"$13,000.00","$277,027,000.00","$11,108.00","$1,624.03",$0.00,"$24,296,218.00","$3,098.12",$0.00,2025-10-27 00:00:00,1899-12-30 13:37:20,$571.50,Checking,,534,"$2,932.01",$855.75,"$104,202,952.50","$3,368.64",$18.09,"$1,141.15",True
"$15,137.94",$0.00,"$7,662,987.00",$869.01,"$13,000.00","$168,832,000.00","$13,229.00","$1,693.47",$0.00,"$24,296,218.00","$3,098.12",$0.00,2025-10-27 00:00:00,1899-12-30 16:55:54,$571.50,Checking,,535,"$3,047.50",$855.75,"$183,902,952.50","$1,776.76",$90.09,$156.15,True
"$15,277.94",$3.50,"$5,678,937.00","$2,711.08","$13,000.00","$172,692,000.00","$10,920.00","$1,551.26",$0.00,"$24,296,218.00","$3,098.12",$0.00,2025-10-27 00:00:00,1899-12-30 19:09:41,$571.50,Checking,,536,"$3,079.30",$855.75,"$163,902,952.50","$2,457.08",$90.09,$156.15,True
"$15,277.94",$3.50,"$4,238,937.00","$1,166.08","$13,000.00","$172,892,000.00","$12,433.00","$1,551.26","$457,200.00","$24,296,218.00","$3,098.12",$37.18,2025-10-27 00:00:00,1899-12-30 20:07:38,$571.50,Closing,,537,"$3,081.59",$855.75,"$163,744,952.00","$2,457.08",$90.09,$156.15,True
"$15,277.94",$3.50,"$4,238,937.00","$1,766.08","$13,000.00","$173,643,000.00","$11,854.00","$1,524.15",$0.00,"$24,753,418.00","$3,135.30",$0.00,2025-10-28 00:00:00,1899-12-30 08:15:55,$571.50,Opening,,538,"$3,083.92",$855.75,"$163,744,952.50","$2,457.09",$90.09,$156.15,True
"$15,228.74",$3.50,"$1,802,187.00",$77.54,"$13,000.00","$182,881,000.00","$9,875.00","$1,720.10",$0.00,"$24,753,418.00","$3,135.30",$0.00,2025-10-28 00:00:00,1899-12-30 13:28:21,$624.13,Checking,,539,"$3,137.52",$420.75,"$108,148,952.50","$5,862.81",$81.09,$156.15,True
"$15,222.94",$3.40,"$8,792,837.00","$2,908.15","$13,000.00","$172,151,000.00","$6,343.00","$1,689.71",$0.00,"$24,753,418.00","$3,135.30",$0.00,2025-10-28 00:00:00,1899-12-30 15:58:38,$624.13,Checking,,540,"$3,193.55",$420.75,"$108,148,952.50","$6,978.74",$81.09,$15.15,True
"$15,204.74",$3.50,"$7,450,337.00",$846.23,"$13,000.00","$170,436,000.00","$9,117.30","$1,563.02","$256,400.00","$24,753,418.00","$3,135.30",$50.56,2025-10-28 00:00:00,1899-12-30 20:02:03,$624.13,Closing,,541,"$3,231.54","$1,120.75","$98,148,952.50","$6,841.68",$62.13,$472.15,True
"$15,204.74",$3.50,"$2,230,337.00",$871.00,"$13,000.00","$170,356,000.00","$9,152.30","$1,563.02",$0.00,"$25,009,818.00","$3,185.86",$0.00,2025-10-29 00:00:00,1899-12-30 08:19:42,$624.13,Opening,,542,"$3,231.76","$1,120.75","$98,148,952.50","$6,841.68",$62.13,$472.15,True
"$15,245.74",$1.36,"$7,627,487.00",$376.87,"$13,000.00","$103,792,000.00","$9,152.00","$1,564.25",$0.00,"$25,009,818.00","$3,185.86",$0.00,2025-10-29 00:00:00,1899-12-30 13:55:28,$648.13,Checking,,543,"$3,317.82",$211.75,"$160,224,952.50","$6,692.68",$53.65,$371.15,True
"$15,221.54",$1.36,"$6,458,737.00","$1,144.62","$13,000.00","$-7,955,000.00","$12,610.00","$1,741.19",$0.00,"$25,009,818.00","$3,185.86",$0.00,2025-10-29 00:00:00,1899-12-30 17:21:57,$648.13,Checking,,544,"$3,381.76",$211.75,"$119,284,952.50","$3,350.68",$27.19,"$1,182.15",True
"$15,213.79",$1.36,"$4,049,387.00",$398.62,"$13,000.00","$31,195,000.00","$14,886.00","$1,602.31","$310,800.00","$25,009,818.00","$3,185.86",$42.01,2025-10-29 00:00:00,1899-12-30 20:16:21,$648.13,Closing,,545,"$3,438.62",$211.75,"$89,284,952.00","$2,121.68",$27.19,"$1,114.15",True
"$15,213.79",$1.36,"$4,049,387.00",$104.62,"$13,000.00","$30,595,000.00","$10,181.00","$1,602.31",$0.00,"$25,320,618.00","$3,227.87",$0.00,2025-10-30 00:00:00,1899-12-30 08:25:05,$648.13,Opening,,546,"$3,444.11",$211.75,"$179,284,952.50","$6,121.68",$27.19,"$1,114.15",True
"$15,211.04",$43.36,"$666,637.00",$187.62,"$13,000.00","$90,495,000.00","$10,040.00","$1,773.42",$0.00,"$25,320,618.00","$3,227.87",$0.00,2025-10-30 00:00:00,1899-12-30 10:39:14,$648.13,Checking,,547,"$3,455.19",$211.75,"$164,156,952.50","$5,551.77",$27.19,"$1,114.15",True
"$15,184.79",$114.22,"$8,435,000.00",$72.12,"$13,000.00","$85,345,000.00","$8,930.00","$1,641.04",$0.00,"$25,320,618.00","$3,227.87",$0.00,2025-10-30 00:00:00,1899-12-30 16:30:00,$648.13,Checking,,548,"$3,565.18",$211.75,"$239,118,952.50","$5,373.46",$99.19,"$1,776.15",True
"$15,126.89",$99.72,"$47,922,137.00",$996.88,"$13,000.00","$89,493,000.00","$11,667.00","$1,801.06","$374,470.00","$25,320,618.00","$3,227.87",$48.28,2025-10-30 00:00:00,1899-12-30 20:11:55,$648.13,Closing,,549,"$3,699.29",$99.00,"$150,508,952.50","$2,186.46",$99.19,"$1,776.15",True
"$15,126.89",$99.72,"$47,922,137.00",$673.88,"$13,000.00","$89,493,000.00","$11,970.00","$1,801.06",$0.00,"$25,695,088.00","$3,276.15",$0.00,2025-10-31 00:00:00,1899-12-30 08:26:22,$648.13,Opening,,550,"$3,679.29",$99.00,"$150,508,952.50","$2,186.46",$99.19,"$1,776.15",True
"$16,011.19",$78.72,"$35,472,887.00","$1,357.58","$13,000.00","$78,177,000.00","$11,488.00","$1,812.17",$0.00,"$25,695,088.00","$3,276.15",$0.00,2025-10-31 00:00:00,1899-12-30 13:35:09,$648.13,Checking,,551,"$3,730.69",$499.00,"$139,781,952.50","$1,927.01",$99.19,"$1,776.15",True
"$16,001.04",$96.38,"$23,011,137.00",$92.15,"$13,000.00","$68,313,000.00","$8,659.00","$1,714.97",$0.00,"$25,695,088.00","$3,276.15",$0.00,2025-10-31 00:00:00,1899-12-30 15:38:11,$648.13,Checking,,552,"$3,812.38",$499.00,"$156,881,952.50","$6,274.00",$99.19,"$1,776.15",True
"$15,933.99",$59.16,"$46,563,887.00",$55.70,"$13,000.00","$52,530,000.00","$8,853.00","$1,706.12","$581,700.00","$25,695,088.00","$3,276.15",$59.74,2025-10-31 00:00:00,1899-12-30 00:06:01,"$2,717.13",Closing,,553,"$3,733.12",$499.00,"$40,671,952.50","$4,746.41",$131.03,"$1,676.15",True
"$15,933.99",$59.16,"$46,563,887.00",$55.70,"$13,000.00","$53,338,000.00","$9,151.00","$1,706.12",$0.00,"$26,276,788.00","$3,335.89",$0.00,2025-11-01 00:00:00,1899-12-30 08:24:35,"$2,717.13",Opening,,554,"$3,739.59",$499.00,"$40,671,952.50","$4,446.41",$131.03,"$1,676.15",True
"$15,899.82",$44.16,"$37,711,137.00","$3,346.47","$13,000.00","$82,451,000.00","$2,729.00","$1,903.56",$0.00,"$26,276,788.00","$3,335.89",$0.00,2025-11-01 00:00:00,1899-12-30 12:44:35,"$2,717.13",Checking,,555,"$3,916.95",$668.56,"$217,413,952.50","$5,307.00",$131.03,"$1,676.15",True
"$15,985.07",$33.02,"$29,621,137.00","$3,337.97","$13,000.00","$80,479,000.00","$-1,670.00","$1,888.56",$0.00,"$26,276,788.00","$3,335.89",$0.00,2025-11-01 00:00:00,1899-12-30 15:13:02,"$2,745.02",Checking,,556,"$3,974.11",$698.56,"$209,843,952.50","$10,012.28",$131.03,"$1,629.15",True
"$15,980.75",$33.02,"$18,703,387.00",$367.47,"$13,000.00","$54,996,000.00","$6,717.00","$1,665.66",$0.00,"$26,276,788.00","$3,335.89",$0.00,2025-11-01 00:00:00,1899-12-30 18:49:03,"$2,745.02",Checking,,557,"$4,040.08",$493.56,"$207,273,952.50","$5,088.28",$127.87,"$1,629.15",True
"$15,976.10",$33.02,"$16,938,387.00",$578.24,"$13,000.00","$55,546,000.00","$7,025.00","$1,175.11","$377,000.00","$26,276,788.00","$3,335.89",$53.99,2025-11-01 00:00:00,1899-12-30 19:54:31,"$2,745.02",Closing,,558,"$4,046.62",$493.56,"$207,273,952.50","$5,088.28",$127.87,"$1,629.15",True
"$15,976.10",$33.02,"$16,938,387.00",$694.24,"$13,000.00","$55,546,000.00","$7,926.00","$1,075.11",$0.00,"$26,653,788.00","$3,389.88",$0.00,2025-11-03 00:00:00,1899-12-30 08:15:40,"$2,745.02",Opening,,559,"$4,047.62",$493.56,"$207,273,952.50","$3,988.28",$127.87,"$1,629.15",True
"$15,889.20",$6.76,"$8,823,687.00",$87.30,"$13,000.00","$42,636,000.00","$13,217.00","$1,580.11",$0.00,"$26,653,788.00","$3,389.88",$0.00,2025-11-03 00:00:00,1899-12-30 11:11:22,"$2,745.02",Checking,,560,"$4,081.69",$459.00,"$193,633,952.50",$261.28,$126.71,"$1,629.15",True
"$15,740.13",$6.76,"$3,969,887.00",$63.69,"$13,000.00","$111,701,000.00","$10,124.00","$3,859.00",$0.00,"$26,653,788.00","$3,389.88",$0.00,2025-11-03 00:00:00,1899-12-30 14:49:23,"$2,745.02",Checking,,561,"$4,118.63",$459.00,"$151,624,952.50",$944.28,$126.71,"$1,629.15",True
"$15,740.13",$6.76,"$7,816,537.00",$245.24,"$13,000.00","$110,621,000.00","$9,454.00","$3,487.00",$0.00,"$26,653,788.00","$3,389.88",$0.00,2025-11-03 00:00:00,1899-12-30 16:53:56,"$2,750.02",Checking,,562,"$4,058.04",$459.00,"$123,774,952.50","$1,372.21",$125.55,"$1,629.15",True
"$15,729.13",$2.48,"$5,226,537.00",$285.81,"$13,000.00","$96,821,000.00","$11,107.00","$1,070.48",$0.00,"$26,653,788.00","$3,389.88",$0.00,2025-11-03 00:00:00,1899-12-30 19:17:53,"$2,750.02",Checking,,563,"$4,076.36","$1,659.00","$123,774,952.50","$4,125.21",$125.55,"$1,629.15",True
"$15,728.13",$2.48,"$9,690,037.00",$1.81,"$13,000.00","$96,820,000.00","$9,870.00","$1,066.47","$325,815.00","$26,653,788.00","$3,389.88",$78.92,2025-11-03 00:00:00,1899-12-30 21:19:19,"$2,750.02",Closing,,564,"$4,147.14","$1,659.00","$113,774,952.50","$6,274.21",$125.55,"$1,628.15",True
"$15,728.13",$2.48,"$9,690,037.00",$1.81,"$13,000.00","$96,703,000.00","$10,270.00","$1,066.47",$0.00,"$26,979,603.00","$3,468.80",$0.00,2025-11-04 00:00:00,1899-12-30 08:26:00,"$2,750.02",Opening,,565,"$5,662.53","$1,659.00","$127,177,067.50","$7,680.33",$125.55,"$1,629.15",True
"$15,589.62",$1.93,"$5,992,887.00",$285.04,"$13,000.00","$42,503,000.00","$12,203.00","$1,715.24",$0.00,"$26,979,603.00","$3,468.80",$0.00,2025-11-04 00:00:00,1899-12-30 13:58:13,"$2,795.91",Checking,,566,"$5,763.90","$1,659.00","$119,655,067.50","$5,534.71",$125.55,"$1,629.15",True
"$15,742.82",$1.93,"$4,467,887.00",$27.68,"$13,000.00","$34,861,000.00","$15,278.00","$1,886.29",$0.00,"$26,979,603.00","$3,468.80",$0.00,2025-11-04 00:00:00,1899-12-30 17:05:07,"$2,795.91",Checking,,567,"$5,860.94","$1,659.00","$132,205,067.50","$2,660.19",$100.27,"$1,572.15",True
"$15,555.57",$4.93,"$3,798,887.00",$54.42,"$13,000.00","$3,178,000.00","$7,781.00","$1,735.95","$132,550.00","$26,979,603.00","$3,468.80",$63.84,2025-11-04 00:00:00,1899-12-30 20:30:08,"$2,795.91",Closing,,568,"$5,961.55","$1,659.00","$158,755,067.50","$10,850.19",$103.27,"$1,556.15",True
"$15,555.57",$4.93,"$1,157,287.00",$88.42,"$13,000.00","$104,103,000.00","$3,716.00","$1,715.95",$0.00,$0.00,$0.00,$0.00,2025-11-05 00:00:00,1899-12-30 09:36:25,$0.00,Opening,,570,$0.00,"$1,659.00","$148,297,067.50","$9,582.15",$103.27,"$1,556.16",False
"$15,535.37",$4.93,"$6,824,537.00",$440.42,"$13,000.00","$39,243,000.00","$11,473.00","$1,627.06",$0.00,$0.00,$0.00,$0.00,2025-11-05 00:00:00,1899-12-30 11:25:28,$0.00,Checking,,571,$37.69,"$1,659.00","$184,747,067.50","$2,455.19",$103.27,"$1,006.15",False
"$17,840.62",$4.93,"$1,341,437.00",$83.18,"$13,000.00","$110,573,000.00","$4,937.00","$3,693.95",$0.00,$0.00,$0.00,$0.00,2025-11-05 00:00:00,1899-12-30 14:50:04,$0.00,Checking,,572,$55.75,"$1,659.00","$162,981,067.50","$4,552.50",$103.27,$931.15,False
"$17,839.12",$4.93,"$7,522,587.00",$81.44,"$13,000.00","$100,673,000.00","$5,583.00","$3,743.62",$0.00,$0.00,$0.00,$0.00,2025-11-05 00:00:00,1899-12-30 16:15:11,$0.00,Checking,,573,$12.29,"$1,659.00","$152,898,067.50","$4,027.22",$103.27,$931.15,False
"$16,447.50",$25.93,"$139,537.00","$1,290.19","$13,000.00","$99,508,000.00","$4,731.00","$4,099.74",$0.00,$0.00,$0.00,$0.00,2025-11-05 00:00:00,1899-12-30 17:59:33,$0.00,Checking,,574,$53.54,"$1,659.00","$147,347,067.50","$4,691.05",$96.95,$858.15,False
"$15,738.00",$19.03,"$7,349,537.00","$3,869.79","$13,000.00","$104,357,000.00","$6,851.00","$1,806.22","$343,200.00","$343,200.00",$80.34,$80.34,2025-11-05 00:00:00,1899-12-30 20:28:34,$0.00,Closing,,575,$249.71,"$1,659.00","$135,949,067.50","$4,579.05",$96.95,$417.15,False
"$15,773.39",$19.03,"$7,349,537.00","$3,119.79","$13,000.00","$104,328,000.00","$5,603.00","$1,806.22",$0.00,"$343,200.00",$80.34,$0.00,2025-11-06 00:00:00,1899-12-30 08:37:03,$30.00,Opening,,576,$249.71,"$1,659.00","$135,949,067.50","$6,579.05",$96.95,$417.15,False
"$15,773.39",$4.53,"$4,436,187.00",$512.50,"$13,000.00","$144,833,000.00","$11,362.44","$2,151.69","$442,000.00","$785,200.00",$132.50,$52.16,2025-11-06 00:00:00,1899-12-30 23:22:40,$30.00,Closing,,579,$506.32,$59.00,"$134,223,067.50","$3,688.04",$117.79,$417.15,False
"$15,773.39",$4.52,"$4,436,187.00",$512.50,"$13,000.00","$144,833,000.00","$11,362.44","$2,151.69",$0.00,"$785,200.00",$132.50,$0.00,2025-11-07 00:00:00,1899-12-30 08:46:24,$30.00,Opening,,580,$506.33,$59.00,"$134,223,067.50","$3,688.04",$117.79,$417.15,False
"$15,126.21",$4.53,"$5,433,487.00",$696.32,"$13,000.00","$126,397,000.00","$9,834.00","$1,832.75","$225,000.00","$1,010,200.00",$183.28,$50.78,2025-11-07 00:00:00,1899-12-30 23:22:40,$30.00,Closing,,581,$600.95,$59.00,"$191,502,067.50","$4,299.44",$86.03,$557.15,False
